"b_b_Intercept","b_trL_Intercept","b_trL_anom","r_year__b[2021,Intercept]","r_year__b[2022,Intercept]","r_year__b[2023,Intercept]"
0.856951765244989,0.177212838276047,0.36381545524183,0.0732549263622194,-0.00230417986217183,-0.0281159256124284
0.839377170236884,0.189268804587007,0.483016018454741,0.050276389600453,0.0002596559993676,-0.0564596905486118
0.778462932241991,0.221576188755183,0.454643118520438,-0.0116428744484685,-0.0950276752054158,-0.107403257544008
0.821686594596476,0.19678938063051,0.353261884838476,0.019153109795591,-0.0196706922551653,-0.0305545220911295
0.744867219647582,0.243381714029157,0.506142925941607,0.0141781837555335,0.000756889873322644,-0.0475306369759489
0.643503936726291,0.241981546997938,0.467464664679771,0.201047451506777,0.0648958919797037,-0.0803895499197462
0.565711521338589,0.284754557628679,0.748076739914625,-0.0425653289905064,0.022951703648532,-0.0717070513337765
0.67461285453255,0.214606245536774,0.374380212241582,0.0800697927885656,-0.0074702783166262,0.0652580577299534
0.787916706819402,0.218365843077117,0.330301221377328,0.0119729315944368,0.00218489662908759,-0.00670326765502518
1.09833226276138,0.17030949050486,0.562128930044129,-0.0822276128638847,-0.0984107548565397,-0.072185568060008
0.900892409464773,0.191973572078067,0.337730059914893,0.0172988366362187,-0.104626778164196,-0.107610472628742
0.813020381349308,0.20003928488412,0.46028663037395,-0.00189994122865481,-0.000668965275475873,0.00370632623393417
0.982801316025224,0.176779069303844,0.527490976047714,0.0591686327436351,-0.0185823963683488,-0.078416534030756
0.901085547900013,0.225072216993993,0.376056576922102,-0.100593350424149,-0.122225287575758,-0.0815520259550818
0.900200680908817,0.187603202680364,0.328235739858817,0.0503145562815645,-0.0848162722425947,0.035346730050734
0.774832138306387,0.218202229855646,0.609303522838199,0.0603143071184153,0.0242713472130587,0.0363102903953209
0.985294969309381,0.173242332416051,0.392714070961446,0.0162263657695835,0.0656913201546273,-0.023577943759271
0.891915073417209,0.205420480453105,0.403975012406572,0.00668548229490721,-0.148882375121194,-0.154483544504886
0.995727743412597,0.185964741549387,0.35445375112634,-0.00585541998271635,-0.149984194949708,-0.0786109720117799
0.859611501512482,0.205218423784152,0.504130541444284,0.0309794839518568,-0.00312545359961616,0.00948473841553105
0.903541777057622,0.144722143539688,0.551610044681591,0.180875067949869,0.181494280189794,0.151278456643056
0.856105761859049,0.207228559665937,0.643960489043531,-0.0112190013246073,0.00209921443793524,-0.0595484794311096
